105;0;2859.00;11.60;1183.00;0.00;0.60
106;0;2584.00;10.60;1504.00;0.00;0.68
107;0;2310.00;10.95;1202.00;0.00;0.32
108;0;2467.00;12.35;1719.00;0.00;0.56
109;0;3089.00;10.30;887.00;0.00;0.60
110;0;2666.00;11.17;1241.00;0.00;0.60
111;0;2745.00;11.65;236.00;0.00;0.60
112;0;2673.00;11.27;1491.00;0.00;0.56
113;0;2616.00;10.00;1871.00;0.00;0.52
114;0;3296.00;10.15;473.00;0.00;0.56
115;0;2280.00;11.42;1778.00;0.00;0.64
116;0;2883.00;12.27;685.00;0.00;0.60
117;0;2727.00;12.22;1506.00;0.00;0.48
118;0;3000.00;11.25;1780.00;0.00;0.60
119;0;3078.00;10.30;351.00;0.00;0.76
120;0;2847.00;11.20;1580.00;0.00;0.44
121;0;3167.00;11.65;471.00;0.00;0.56
122;0;2913.00;10.35;179.00;0.00;0.56
123;0;3376.00;9.77;1163.00;0.00;0.72
124;0;2736.00;10.50;1840.00;0.00;0.72
125;0;3257.00;10.95;1501.00;0.00;0.56
126;0;2959.00;10.80;1046.00;0.00;0.48
127;0;2749.00;10.92;358.00;0.00;0.52
128;0;2198.00;9.80;1950.00;0.00;0.40
129;0;2416.00;9.95;1876.00;0.00;0.64
130;0;2936.00;10.15;991.00;0.00;0.60
131;0;3172.00;10.45;1293.00;0.00;0.64
132;0;2745.00;10.00;1932.00;0.00;0.52
133;0;2332.00;13.10;1651.00;0.00;0.60
134;0;2744.00;11.47;445.00;0.00;0.52
135;0;3108.00;11.20;1589.00;0.00;0.64
136;0;2149.00;11.15;1433.00;0.00;0.36
137;0;2766.00;11.00;422.00;0.00;0.52
138;0;2888.00;11.60;1546.00;0.00;0.60
139;0;2167.00;11.50;1780.00;0.00;0.52
140;0;2116.00;10.00;1949.00;0.00;0.60
141;0;2992.00;10.30;1871.00;0.00;0.60
142;0;2058.00;10.10;1905.00;0.00;0.56
143;0;2927.00;10.60;363.00;0.00;0.60
144;0;2017.00;11.80;1410.00;0.00;0.68
145;0;3190.00;11.15;1392.00;0.00;0.60
146;0;2223.00;11.85;1569.00;0.00;0.44
147;0;3336.00;9.97;107.00;0.00;0.56
148;0;3041.00;10.17;767.00;0.00;0.52
149;0;3139.00;10.40;1606.00;0.00;0.60
150;0;2650.00;10.70;394.00;0.00;0.52
151;0;2354.00;13.07;1639.00;0.00;0.56
152;0;2900.00;10.32;1576.00;0.00;0.64
153;0;2760.00;10.90;172.00;0.00;0.60
154;0;2888.00;11.10;634.00;0.00;0.60
155;0;2100.00;12.45;1636.00;0.00;0.56
156;0;2994.00;10.40;874.00;0.00;0.52
157;0;1880.00;11.37;1566.00;0.00;0.60
158;0;2789.00;10.70;917.00;0.00;0.60
159;0;2757.00;11.32;606.00;0.00;0.68
160;0;2846.00;11.40;403.00;0.00;0.60
161;0;2729.00;10.90;643.00;0.00;0.60
162;0;2945.00;11.20;1752.00;0.00;0.48
163;0;2167.00;10.65;1566.00;0.00;0.60
164;0;2705.00;13.20;1672.00;0.00;0.52
165;0;3189.00;10.47;606.00;0.00;0.64
166;0;1939.00;10.65;1311.00;0.00;0.48
167;0;2393.00;9.95;1664.00;0.00;0.56
168;0;2942.00;12.20;1709.00;0.00;0.60
169;0;1988.00;10.60;1349.00;0.00;0.44
170;0;3324.00;11.32;1219.00;0.00;0.56
171;0;2676.00;10.60;1419.00;0.00;0.52
172;0;1850.00;11.55;1369.00;0.00;0.56
173;0;2729.00;13.10;1670.00;0.00;0.52
174;0;2853.00;12.70;709.00;0.00;0.60
175;0;1994.00;9.97;1792.00;0.00;0.56
176;0;2858.00;10.55;495.00;0.00;0.64
177;0;2651.00;10.55;616.00;0.00;0.52
178;0;2659.00;10.55;721.00;0.00;0.64
179;0;1991.00;12.37;1614.00;0.00;0.52
180;0;2989.00;11.92;402.00;0.00;0.48
181;0;2617.00;10.07;307.00;0.00;0.40
182;0;2141.00;11.45;1326.00;0.00;0.32
183;0;3332.00;10.82;1105.00;0.00;0.64
184;0;2628.00;10.72;931.00;0.00;0.60
185;0;2923.00;11.05;666.00;0.00;0.68
186;0;3079.00;11.52;701.00;0.00;0.52
187;0;2694.00;12.30;1527.00;0.00;0.80
188;0;2437.00;12.40;1680.00;0.00;0.60
189;0;1987.00;12.02;1399.00;0.00;0.56
190;0;2437.00;10.00;1152.00;0.00;0.56
191;0;2274.00;10.97;1251.00;0.00;0.36
192;0;3049.00;10.20;636.00;0.00;0.68
193;0;1856.00;10.40;1624.00;0.00;0.60
194;0;1931.00;10.10;1747.00;0.00;0.52
195;0;1935.00;10.30;1210.00;0.00;0.52
196;0;2845.00;11.35;1328.00;0.00;0.76
197;0;2478.00;9.70;1854.00;0.00;0.56
198;0;3004.00;13.02;1203.00;0.00;0.64
199;0;3439.00;11.25;346.00;0.00;0.52
200;0;2635.00;11.30;1301.00;0.00;0.60
201;0;2844.00;11.10;752.00;0.00;0.60
202;0;2905.00;12.85;1289.00;0.00;0.56
203;0;3243.00;11.05;865.00;0.00;0.56
204;0;2631.00;10.47;272.00;0.00;0.64
205;0;1980.00;10.40;1774.00;0.00;0.48
206;0;2033.00;11.30;1216.00;0.00;0.84
207;0;3104.00;12.05;1444.00;0.00;0.56
208;0;2723.00;11.00;152.00;0.00;0.60
209;0;2966.00;11.45;1138.00;0.00;0.64
210;0;2340.00;11.65;1284.00;0.00;0.52
211;0;2418.00;11.70;1642.00;0.00;0.52
212;0;3153.00;11.10;1093.00;0.00;0.64
213;0;3444.00;10.65;1307.00;0.00;0.60
214;0;1958.00;10.62;1203.00;0.00;0.60
215;0;2221.00;10.07;1739.00;0.00;0.56
216;0;2943.00;10.82;1640.00;0.00;0.40
217;0;2672.00;10.90;241.00;0.00;0.68
218;0;2625.00;11.22;1489.00;0.00;0.60
219;0;2188.00;11.02;1545.00;0.00;0.56
220;0;2175.00;10.10;1185.00;0.00;0.48
221;0;2739.00;10.77;1717.00;0.00;0.60
222;0;3536.00;9.72;1183.00;0.00;0.60
223;0;3366.00;9.80;1183.00;0.00;0.60
224;0;2915.00;10.92;627.00;0.00;0.48
225;0;2870.00;12.50;576.00;0.00;0.68
226;0;2752.00;12.20;1365.00;0.00;0.68
227;0;2937.00;11.30;1139.00;0.00;0.52
228;0;2390.00;11.90;1594.00;0.00;0.56
229;0;2646.00;11.00;638.00;0.00;0.48
230;0;2954.00;11.05;436.00;0.00;0.56
231;0;2548.00;10.92;1368.00;0.00;0.40
232;0;2684.00;12.20;1280.00;0.00;0.64
233;0;2107.00;11.00;1341.00;0.00;0.56
234;0;2843.00;12.07;1482.00;0.00;0.60
235;0;2959.00;10.30;600.00;0.00;0.60
236;0;2818.00;11.00;1859.00;0.00;0.40
237;0;3186.00;12.20;1475.00;0.00;0.48
238;0;2746.00;11.15;1044.00;0.00;0.48
239;0;3417.00;10.12;408.00;0.00;0.48
240;0;2804.00;11.15;677.00;0.00;0.64
241;0;2613.00;9.95;1330.00;0.00;0.64
242;0;2415.00;11.10;1211.00;0.00;0.68
243;0;2884.00;11.65;1270.00;0.00;0.56
244;0;2902.00;11.40;1764.00;0.00;0.60
245;0;2621.00;9.90;1033.00;0.00;0.68
246;0;3424.00;9.70;1288.00;0.00;0.60
247;0;2269.00;11.37;1490.00;0.00;0.12
248;0;2456.00;10.00;1959.00;0.00;0.72
249;0;3291.00;11.02;999.00;0.00;0.64
250;0;2810.00;12.25;615.00;0.00;0.60
251;0;3201.00;11.20;1177.00;0.00;0.60
252;0;2788.00;12.85;1532.00;0.00;0.60
253;0;2922.00;11.30;556.00;0.00;0.64
254;0;2889.00;10.50;98.00;0.00;0.52
255;0;3498.00;11.15;1227.00;0.00;0.56
256;0;3072.00;10.72;282.00;0.00;0.60
257;0;2836.00;12.45;1417.00;0.00;0.68
258;0;2891.00;12.25;1159.00;0.00;0.48
259;0;3075.00;10.25;221.00;0.00;0.40
260;0;2325.00;11.60;1562.00;0.00;0.68
261;0;2964.00;11.60;733.00;0.00;0.68
262;0;2769.00;12.70;1455.00;0.00;0.60
263;0;2875.00;11.45;1073.00;0.00;0.60
264;0;3100.00;9.77;1050.00;0.00;0.64
265;0;2791.00;10.95;1826.00;0.00;0.60
266;0;2371.00;12.45;1440.00;0.00;0.60
267;0;3469.00;10.80;1291.00;0.00;0.60
268;0;3234.00;10.47;1562.00;0.00;0.56
269;0;3338.00;10.55;188.00;0.00;0.56
270;0;2082.00;11.00;1575.00;0.00;0.60
271;0;3167.00;10.67;804.00;0.00;0.60
272;0;3115.00;10.45;1263.00;0.00;0.60
273;0;3419.00;10.25;170.00;0.00;0.52
274;0;2711.00;12.85;1538.00;0.00;0.64
275;0;3020.00;10.22;161.00;0.00;0.56
276;0;2421.00;9.90;1899.00;0.00;0.48
277;0;2200.00;11.00;1305.00;0.00;0.32
278;0;2149.00;11.07;1198.00;0.00;0.60
279;0;3390.00;9.90;1148.00;0.00;0.60
280;0;2111.00;11.57;1382.00;0.00;0.56
281;0;2160.00;12.75;1649.00;0.00;0.56
282;0;3035.00;10.35;1875.00;0.00;0.64
283;0;2846.00;12.45;550.00;0.00;0.68
284;0;2331.00;9.92;1386.00;0.00;0.20
285;0;2941.00;10.05;1013.00;0.00;0.56
286;0;2525.00;9.97;1105.00;0.00;0.68
287;0;3189.00;10.42;1369.00;0.00;0.56
288;0;2964.00;12.52;1700.00;0.00;0.48
289;0;3183.00;10.10;1317.00;0.00;0.56
290;0;2779.00;10.42;1882.00;0.00;0.64
291;0;3004.00;10.17;593.00;0.00;0.60
292;0;2827.00;12.00;585.00;0.00;0.68
293;0;3192.00;11.22;860.00;0.00;0.56
294;0;2252.00;11.85;1358.00;0.00;0.28
295;0;2046.00;12.55;1567.00;0.00;0.52
296;0;2976.00;12.65;1303.00;0.00;0.68
297;0;3055.00;10.25;1799.00;0.00;0.60
298;0;2861.00;10.92;1156.00;0.00;0.52
299;0;2651.00;13.05;1626.00;0.00;0.56
300;0;3020.00;10.85;412.00;0.00;0.64
301;0;2726.00;10.60;1591.00;0.00;0.72
302;0;2877.00;9.80;452.00;0.00;0.68
303;0;2263.00;12.15;1519.00;0.00;0.56
304;0;2982.00;10.40;474.00;0.00;0.60
305;0;2494.00;12.60;1418.00;0.00;0.56
306;0;2631.00;11.70;1256.00;0.00;0.48
307;0;2365.00;9.90;1183.00;0.00;0.52
308;0;3317.00;9.80;1503.00;0.00;0.60
309;0;3395.00;9.95;997.00;0.00;0.56
310;0;2745.00;10.60;1902.00;0.00;0.52
311;0;2971.00;11.90;1085.00;0.00;0.68
312;0;2960.00;10.82;1612.00;0.00;0.64
313;0;3014.00;11.45;1291.00;0.00;0.52
314;0;2944.00;11.02;411.00;0.00;0.56
315;0;3109.00;11.20;1171.00;0.00;0.60
316;0;2305.00;11.00;1349.00;0.00;0.44
317;0;2710.00;11.62;180.00;0.00;0.52
318;0;3481.00;10.37;358.00;0.00;0.52
319;0;2662.00;10.70;1829.00;0.00;0.40
320;0;2797.00;11.45;197.00;0.00;0.68
321;0;2216.00;9.90;1239.00;0.00;0.64
322;0;3442.00;10.17;207.00;0.00;0.64
323;0;3232.00;10.60;1255.00;0.00;0.76
324;0;2487.00;11.95;1215.00;0.00;0.60
325;0;2380.00;12.62;1470.00;0.00;0.72
326;0;2507.00;10.70;1850.00;0.00;0.52
327;0;2828.00;11.25;1198.00;0.00;0.64
328;0;2291.00;11.45;1891.00;0.00;0.64
329;0;2855.00;11.07;232.00;0.00;0.56
330;0;3165.00;12.80;1457.00;0.00;0.52
331;0;2445.00;11.32;1199.00;0.00;0.52
332;0;2559.00;10.60;1878.00;0.00;0.56
333;0;3182.00;10.62;926.00;0.00;0.64
334;0;2978.00;11.25;1230.00;0.00;0.56
335;0;2273.00;12.07;1871.00;0.00;0.64
336;0;2391.00;10.67;1698.00;0.00;0.68
337;0;2021.00;12.30;1374.00;0.00;0.52
338;0;2318.00;12.42;1783.00;0.00;0.60
339;0;2998.00;12.55;1175.00;0.00;0.72
340;0;2944.00;11.90;788.00;0.00;0.56
341;0;2567.00;9.80;897.00;0.00;0.48
342;0;2707.00;10.00;982.00;0.00;0.60
343;0;2832.00;11.40;1223.00;0.00;0.56
344;0;2819.00;11.35;157.00;0.00;0.52
345;0;2789.00;10.80;1055.00;0.00;0.64
346;0;2318.00;10.25;1189.00;0.00;0.40
347;0;2791.00;11.17;807.00;0.00;0.64
348;0;2433.00;10.80;1862.00;0.00;0.44
349;0;1905.00;10.00;1287.00;0.00;0.64
350;0;2991.00;10.55;753.00;0.00;0.56
351;0;3544.00;9.87;1208.00;0.00;0.56
352;0;2678.00;12.87;1641.00;0.00;0.60
353;0;2823.00;10.57;949.00;0.00;0.56
354;0;2917.00;10.95;419.00;0.00;0.60
355;0;3055.00;9.97;993.00;0.00;0.56
356;0;2000.00;11.25;1262.00;0.00;0.68
357;0;3272.00;11.10;522.00;0.00;0.64
358;0;2932.00;11.77;1543.00;0.00;0.56
359;0;2916.00;11.85;1882.00;0.00;0.52
360;0;2766.00;9.97;28.00;0.00;0.36
361;0;3482.00;9.95;1092.00;0.00;0.48
362;0;3031.00;10.12;1512.00;0.00;0.64
363;0;2987.00;11.10;1445.00;0.00;0.68
364;0;2943.00;11.10;1851.00;0.00;0.60
365;0;2530.00;12.25;1614.00;0.00;0.60
366;0;3509.00;9.80;454.00;0.00;0.48
367;0;2961.00;12.00;1275.00;0.00;0.64
368;0;2916.00;10.90;1905.00;0.00;0.52
369;0;2172.00;12.52;1620.00;0.00;0.72
370;0;2812.00;12.20;358.00;0.00;0.52
371;0;3116.00;10.97;1366.00;0.00;0.60
372;0;2686.00;10.32;919.00;0.00;0.56
373;0;2748.00;11.15;1020.00;0.00;0.64
374;0;2769.00;10.60;65.00;0.00;0.52
375;0;2440.00;12.60;1399.00;0.00;0.48
376;0;2604.00;10.22;812.00;0.00;0.68
377;0;2846.00;11.92;1008.00;0.00;0.56
378;0;2206.00;11.40;1499.00;0.00;0.60
379;0;2260.00;10.57;1939.00;0.00;0.52
380;0;2473.00;10.00;2004.00;0.00;0.72
381;0;2807.00;12.45;1022.00;0.00;0.48
382;0;2648.00;10.80;417.00;0.00;0.56
383;0;2614.00;10.85;1510.00;0.00;0.64
384;0;2983.00;10.17;225.00;0.00;0.68
385;0;3076.00;10.10;624.00;0.00;0.56
386;0;2924.00;10.70;259.00;0.00;0.56
387;0;3560.00;10.75;1335.00;0.00;0.64
388;0;3482.00;10.42;1180.00;0.00;0.56
389;0;2250.00;10.95;1776.00;0.00;0.68
390;0;2470.00;11.65;1755.00;0.00;0.56
391;0;1913.00;11.07;1640.00;0.00;0.52
392;0;3072.00;10.35;468.00;0.00;0.60
393;0;2895.00;10.22;49.00;0.00;0.60
394;0;3061.00;9.75;403.00;0.00;0.56
395;0;2106.00;11.00;1194.00;0.00;0.52
396;0;3288.00;10.80;865.00;0.00;0.52
397;0;3029.00;10.00;187.00;0.00;0.56
398;0;1985.00;12.90;1496.00;0.00;0.60
399;0;3416.00;10.15;219.00;0.00;0.60
400;0;2701.00;10.65;757.00;0.00;0.56
401;0;2046.00;10.20;1824.00;0.00;0.60
402;0;2098.00;12.07;1485.00;0.00;0.32
403;0;1893.00;11.42;1351.00;0.00;0.48
404;0;2489.00;10.80;1545.00;0.00;0.60
405;0;2731.00;11.70;1443.00;0.00;0.20
406;0;3091.00;10.00;1808.00;0.00;0.44
407;0;3033.00;11.60;353.00;0.00;0.76
408;0;1995.00;12.25;1449.00;0.00;0.60
409;0;2548.00;10.55;1676.00;0.00;0.76
410;0;2911.00;10.35;1042.00;0.00;0.56
411;0;2160.00;12.20;1494.00;0.00;0.64
412;0;2032.00;9.85;1306.00;0.00;0.60
413;0;2530.00;11.60;1285.00;0.00;0.56
414;0;2692.00;10.47;1374.00;0.00;0.48
415;0;3117.00;9.82;411.00;0.00;0.56
416;0;1863.00;10.85;1581.00;0.00;0.56
417;0;2107.00;10.62;1878.00;0.00;0.56
418;0;2306.00;11.75;1841.00;0.00;0.56
419;0;2600.00;10.10;924.00;0.00;0.52
420;0;2815.00;11.05;520.00;0.00;0.60
421;0;3270.00;11.25;1111.00;0.00;0.60
422;0;2710.00;10.50;1829.00;0.00;0.68
423;0;3346.00;10.30;232.00;0.00;0.52
424;0;2755.00;11.00;1148.00;0.00;0.60
425;0;3343.00;11.10;1391.00;0.00;0.52
426;0;3308.00;10.07;647.00;0.00;0.60
427;0;2923.00;10.50;1589.00;0.00;0.60
428;0;3516.00;11.17;1274.00;0.00;0.64
429;0;2184.00;12.00;1761.00;0.00;0.56
430;0;3337.00;10.25;1364.00;0.00;0.56
431;0;1932.00;10.57;1272.00;0.00;0.36
432;0;2280.00;13.02;1561.00;0.00;0.64
433;0;2923.00;10.15;317.00;0.00;0.60
434;0;2697.00;11.62;1124.00;0.00;0.60
435;0;3119.00;11.02;818.00;0.00;0.52
436;0;2858.00;10.45;1918.00;0.00;0.64
437;0;3228.00;10.05;1427.00;0.00;0.48
438;0;3016.00;12.27;1684.00;0.00;0.72
439;0;3382.00;10.70;1201.00;0.00;0.56
440;0;2718.00;11.97;811.00;0.00;0.60
441;0;2677.00;11.97;1119.00;0.00;0.64
442;0;3295.00;11.30;1103.00;0.00;0.56
443;0;3236.00;12.02;576.00;0.00;0.56
444;0;2589.00;9.80;837.00;0.00;0.44
445;0;1851.00;10.20;1557.00;0.00;0.56
446;0;3261.00;11.30;764.00;0.00;0.56
447;0;2443.00;11.30;1549.00;0.00;0.60
448;0;1890.00;10.67;1378.00;0.00;0.64
449;0;2616.00;11.55;566.00;0.00;0.68
450;0;2688.00;10.10;608.00;0.00;0.56
451;0;3591.00;10.40;1457.00;0.00;0.56
452;0;2920.00;12.47;1100.00;0.00;0.68
453;0;2839.00;10.50;1871.00;0.00;0.60
454;0;2833.00;11.70;1080.00;0.00;0.48
455;0;1971.00;10.10;1652.00;0.00;0.56
456;0;3147.00;11.50;829.00;0.00;0.60
457;0;2314.00;11.40;1248.00;0.00;0.40
458;0;2827.00;13.07;718.00;0.00;0.52
459;0;2758.00;10.00;904.00;0.00;0.72
460;0;1972.00;11.30;1435.00;0.00;0.60
461;0;2412.00;10.02;2008.00;0.00;0.32
462;0;2268.00;12.52;1609.00;0.00;0.72
463;0;3230.00;11.42;827.00;0.00;0.64
464;0;2600.00;10.70;1435.00;0.00;0.48
465;0;2716.00;10.95;529.00;0.00;0.52
466;0;2182.00;10.40;1267.00;0.00;0.20
467;0;2457.00;9.97;1984.00;0.00;0.60
468;0;2235.00;9.90;1210.00;0.00;0.52
469;0;2595.00;10.15;1028.00;0.00;0.72
470;0;2947.00;12.15;1565.00;0.00;0.56
471;0;3134.00;10.45;1691.00;0.00;0.60
472;0;2267.00;10.52;1645.00;0.00;0.64
473;0;2773.00;12.15;628.00;0.00;0.64
474;0;3158.00;11.20;1118.00;0.00;0.60
475;0;2273.00;10.40;1750.00;0.00;0.68
476;0;2214.00;10.35;1344.00;0.00;0.32
477;0;2887.00;9.80;476.00;0.00;0.64
478;0;1867.00;11.70;1419.00;0.00;0.56
479;0;2751.00;10.90;508.00;0.00;0.60
480;0;1881.00;10.75;1500.00;0.00;0.56
481;0;2017.00;10.15;1797.00;0.00;0.64
482;0;2169.00;10.52;1926.00;0.00;0.52
483;0;2961.00;10.72;390.00;0.00;0.64
484;0;2860.00;11.20;97.00;0.00;0.56
485;0;2142.00;10.60;1306.00;0.00;0.20
486;0;3017.00;10.05;554.00;0.00;0.56
487;0;3410.00;10.65;1333.00;0.00;0.64
488;0;1910.00;10.95;1417.00;0.00;0.52
489;0;3325.00;11.10;1006.00;0.00;0.52
490;0;3273.00;10.00;1228.00;0.00;0.64
491;0;2484.00;11.47;1735.00;0.00;0.60
492;0;3272.00;11.20;950.00;0.00;0.52
493;0;2767.00;10.62;1305.00;0.00;0.68
494;0;2830.00;11.02;1174.00;0.00;0.48
495;0;2548.00;10.22;1116.00;0.00;0.68
496;0;2635.00;10.30;845.00;0.00;0.60
497;0;2521.00;10.67;1191.00;0.00;0.48
498;0;2892.00;11.45;1193.00;0.00;0.64
499;0;2722.00;11.52;422.00;0.00;0.60
500;0;3403.00;10.52;148.00;0.00;0.64
501;0;3002.00;12.20;1420.00;0.00;0.68
502;0;2595.00;10.75;1150.00;0.00;0.56
503;0;1952.00;10.57;1757.00;0.00;0.36
504;0;2479.00;11.05;1189.00;0.00;0.64
505;0;2144.00;9.70;1736.00;0.00;0.52
506;0;2856.00;12.77;1055.00;0.00;0.56
507;0;2690.00;11.22;709.00;0.00;0.60
508;0;2952.00;12.30;1109.00;0.00;0.60
509;0;2948.00;11.87;1682.00;0.00;0.60
510;0;3111.00;10.30;351.00;0.00;0.64
511;0;2937.00;10.80;587.00;0.00;0.64
512;0;3575.00;10.80;1370.00;0.00;0.52
513;0;2668.00;9.80;807.00;0.00;0.56
514;0;2915.00;11.90;1179.00;0.00;0.68
515;0;2236.00;10.02;1947.00;0.00;0.56
516;0;2177.00;10.92;1308.00;0.00;0.36
517;0;2580.00;10.10;1047.00;0.00;0.48
518;0;2738.00;11.77;1224.00;0.00;0.48
519;0;2319.00;11.75;1818.00;0.00;0.60
520;0;2764.00;12.50;745.00;0.00;0.64
521;0;2046.00;12.02;1532.00;0.00;0.60
522;0;3409.00;10.62;1247.00;0.00;0.56
523;0;2971.00;11.80;1380.00;0.00;0.60
524;0;2303.00;11.35;1422.00;0.00;0.32
525;0;2643.00;10.12;802.00;0.00;0.60
526;0;2078.00;10.30;1177.00;0.00;0.60
527;0;3421.00;10.07;1190.00;0.00;0.60
528;0;2876.00;11.22;1360.00;0.00;0.56
529;0;3019.00;9.85;987.00;0.00;0.52
530;0;2627.00;11.85;1104.00;0.00;0.68
531;0;2207.00;11.70;1604.00;0.00;0.60
532;0;3185.00;10.20;1038.00;0.00;0.56
533;0;3053.00;11.20;1464.00;0.00;0.60
534;0;3167.00;10.80;1617.00;0.00;0.60
535;0;2447.00;11.12;1794.00;0.00;0.64
536;0;2189.00;10.80;1709.00;0.00;0.60
537;0;3381.00;10.15;1417.00;0.00;0.68
538;0;2874.00;11.02;1245.00;0.00;0.40
539;0;2867.00;11.40;250.00;0.00;0.48
540;0;3085.00;10.37;753.00;0.00;0.52
541;0;3359.00;11.40;1209.00;0.00;0.64
542;0;2515.00;11.65;1218.00;0.00;0.60
543;0;2327.00;10.20;1328.00;0.00;0.48
544;0;2991.00;12.00;1603.00;0.00;0.56
545;0;3215.00;11.10;965.00;0.00;0.68
