28;supply_node;2132.00;10.60;1168.00;5.99;0
28;bunker;2134.00;10.62;1169.00;1.60;0
28;synthetic_refinery;2131.00;10.53;1166.00;0.05;0
28;fuel_silo;2133.00;10.65;1169.00;2.71;0
29;arms_factory;2454.00;9.90;1897.00;6.26;0
29;arms_factory;2454.00;9.90;1896.00;4.10;0
29;arms_factory;2452.00;9.93;1901.00;0.48;0
29;arms_factory;2450.00;9.90;1900.00;2.04;0
29;arms_factory;2452.00;9.90;1899.00;4.71;0
29;arms_factory;2451.00;9.90;1898.00;2.55;0
29;air_base;2453.00;9.95;1896.00;1.60;0
29;supply_node;2452.00;9.90;1898.00;5.57;0
29;bunker;2450.00;9.90;1900.00;1.00;0
29;fuel_silo;2454.00;9.90;1900.00;2.11;0
29;radar_station;2453.00;9.90;1899.00;6.22;0
29;nuclear_reactor;2453.00;9.93;1897.00;2.72;0
31;air_base;1824.00;10.73;1408.00;0.05;0
31;bunker;1826.00;10.90;1411.00;2.71;0
31;fuel_silo;1824.00;10.85;1411.00;2.72;0
31;radar_station;1825.00;10.90;1411.00;0.65;0
31;nuclear_reactor;1826.00;10.90;1410.00;4.78;0
32;arms_factory;2209.00;12.10;1414.00;2.65;0
32;arms_factory;2208.00;12.10;1415.00;0.49;0
32;arms_factory;2208.00;12.10;1414.00;4.61;0
32;arms_factory;2207.00;11.95;1411.00;5.82;0
32;arms_factory;2206.00;12.05;1413.00;2.55;0
32;arms_factory;2208.00;12.05;1413.00;5.22;0
32;industrial_complex;2207.00;12.10;1414.00;1.60;0
32;industrial_complex;2206.00;12.10;1415.00;4.27;0
32;industrial_complex;2207.00;12.10;1415.00;1.00;0
32;industrial_complex;2209.00;12.10;1416.00;3.66;0
32;industrial_complex;2206.00;12.10;1414.00;0.05;0
32;industrial_complex;2205.00;12.05;1413.00;2.71;0
32;air_base;2206.00;12.10;1415.00;5.73;0
32;synthetic_refinery;2209.00;12.05;1413.00;2.72;0
32;fuel_silo;2205.00;12.10;1414.00;0.56;0
34;arms_factory;1915.00;11.07;1551.00;2.55;0
34;arms_factory;1918.00;10.93;1548.00;5.22;0
34;arms_factory;1919.00;10.95;1551.00;1.60;0
34;arms_factory;1917.00;11.00;1550.00;4.27;0
34;arms_factory;1918.00;11.00;1552.00;1.00;0
34;arms_factory;1915.00;11.07;1551.00;3.66;0
34;industrial_complex;1916.00;11.00;1548.00;0.05;0
34;industrial_complex;1918.00;10.98;1551.00;2.71;0
34;industrial_complex;1915.00;11.00;1549.00;5.73;0
34;industrial_complex;1917.00;11.00;1552.00;2.11;0
34;industrial_complex;1920.00;10.95;1550.00;4.78;0
34;industrial_complex;1917.00;11.00;1547.00;2.61;0
34;supply_node;1917.00;11.00;1550.00;4.35;0
34;bunker;1915.00;11.00;1549.00;0.56;0
34;synthetic_refinery;1916.00;11.03;1551.00;5.28;0
34;fuel_silo;1917.00;10.98;1548.00;0.21;0
34;radar_station;1917.00;11.00;1551.00;5.00;0
34;nuclear_reactor;1918.00;11.00;1552.00;3.73;0
35;arms_factory;2240.00;13.00;1569.00;1.60;0
35;arms_factory;2238.00;13.00;1568.00;4.27;0
35;arms_factory;2239.00;13.00;1570.00;1.00;0
35;arms_factory;2236.00;12.95;1569.00;3.66;0
35;arms_factory;2237.00;12.95;1566.00;0.05;0
35;arms_factory;2239.00;13.00;1569.00;2.71;0
35;industrial_complex;2236.00;12.90;1567.00;5.73;0
35;industrial_complex;2238.00;13.00;1570.00;2.11;0
35;industrial_complex;2241.00;13.00;1568.00;4.78;0
35;industrial_complex;2238.00;13.03;1565.00;2.61;0
35;industrial_complex;2237.00;13.00;1569.00;2.72;0
35;industrial_complex;2236.00;12.90;1567.00;0.56;0
35;air_base;2237.00;13.00;1570.00;3.22;0
35;supply_node;2238.00;13.00;1568.00;0.24;0
35;bunker;2238.00;13.03;1571.00;1.16;0
35;synthetic_refinery;2239.00;13.00;1568.00;1.07;0
35;fuel_silo;2239.00;13.00;1570.00;3.73;0
35;radar_station;2239.00;13.00;1569.00;0.89;0
35;nuclear_reactor;2239.00;13.00;1569.00;5.80;0
37;industrial_complex;2667.00;11.98;1535.00;2.72;0
37;industrial_complex;2666.00;11.88;1533.00;0.56;0
37;industrial_complex;2667.00;12.00;1536.00;3.22;0
37;industrial_complex;2669.00;12.05;1534.00;4.78;0
37;industrial_complex;2668.00;12.05;1537.00;1.16;0
37;industrial_complex;2667.00;11.98;1535.00;5.28;0
37;air_base;2668.00;11.98;1532.00;0.21;0
37;supply_node;2668.00;11.98;1534.00;5.00;0
37;bunker;2669.00;12.05;1534.00;1.07;0
37;synthetic_refinery;2669.00;12.05;1535.00;5.80;0
37;fuel_silo;2668.00;11.98;1534.00;0.72;0
37;radar_station;2669.00;12.05;1535.00;4.54;0
37;nuclear_reactor;2667.00;11.93;1532.00;2.78;0
38;arms_factory;2729.00;11.65;1442.00;5.73;0
38;arms_factory;2731.00;11.73;1445.00;2.11;0
38;arms_factory;2734.00;11.80;1443.00;4.78;0
38;arms_factory;2731.00;11.78;1440.00;2.61;0
38;arms_factory;2730.00;11.65;1444.00;2.72;0
38;arms_factory;2729.00;11.65;1442.00;0.56;0
38;industrial_complex;2730.00;11.68;1445.00;3.22;0
38;industrial_complex;2732.00;11.70;1443.00;4.78;0
38;industrial_complex;2731.00;11.73;1446.00;1.16;0
38;industrial_complex;2730.00;11.65;1444.00;5.28;0
38;industrial_complex;2731.00;11.73;1441.00;0.21;0
38;industrial_complex;2733.00;11.78;1444.00;3.23;0
38;synthetic_refinery;2730.00;11.68;1441.00;1.67;0
38;fuel_silo;2732.00;11.73;1444.00;5.80;0
38;nuclear_reactor;2731.00;11.73;1445.00;4.84;0
39;air_base;2801.00;10.70;1385.00;0.11;0
39;bunker;2802.00;10.80;1382.00;1.67;0
39;synthetic_refinery;2805.00;10.65;1384.00;0.12;0
39;fuel_silo;2802.00;10.80;1382.00;2.78;0
39;nuclear_reactor;2801.00;10.78;1384.00;2.19;0
40;fuel_silo;2651.00;10.95;1328.00;2.78;0
41;arms_factory;2573.00;11.70;1559.00;3.22;0
41;arms_factory;2575.00;11.55;1557.00;4.78;0
41;arms_factory;2574.00;11.78;1560.00;1.16;0
41;arms_factory;2573.00;11.65;1558.00;5.28;0
41;arms_factory;2574.00;11.38;1555.00;0.21;0
41;arms_factory;2576.00;11.62;1558.00;3.23;0
41;industrial_complex;2575.00;11.55;1557.00;1.07;0
41;industrial_complex;2575.00;11.75;1559.00;3.73;0
41;industrial_complex;2572.00;11.68;1558.00;0.11;0
41;industrial_complex;2573.00;11.43;1555.00;1.67;0
41;industrial_complex;2575.00;11.65;1558.00;5.80;0
41;industrial_complex;2574.00;11.55;1557.00;0.72;0
41;supply_node;2574.00;11.55;1557.00;4.54;0
41;bunker;2576.00;11.55;1557.00;0.12;0
41;synthetic_refinery;2573.00;11.70;1559.00;4.85;0
41;fuel_silo;2576.00;11.55;1557.00;1.23;0
41;nuclear_reactor;2573.00;11.65;1558.00;5.45;0
42;industrial_complex;2711.00;11.50;1115.00;0.11;0
42;industrial_complex;2710.00;11.50;1113.00;1.67;0
42;industrial_complex;2710.00;11.53;1114.00;5.80;0
42;industrial_complex;2709.00;11.53;1113.00;0.72;0
42;industrial_complex;2710.00;11.53;1115.00;4.84;0
42;industrial_complex;2711.00;11.50;1116.00;0.12;0
42;air_base;2710.00;11.57;1117.00;2.78;0
42;synthetic_refinery;2711.00;11.43;1112.00;5.35;0
42;fuel_silo;2710.00;11.53;1116.00;5.45;0
42;radar_station;2711.00;11.50;1115.00;4.78;0
42;nuclear_reactor;2713.00;11.45;1114.00;5.96;0
43;supply_node;1834.00;11.12;1417.00;3.36;0
43;bunker;1834.00;11.00;1419.00;4.85;0
43;fuel_silo;1834.00;11.00;1420.00;5.96;0
43;radar_station;1835.00;11.05;1419.00;4.01;0
43;nuclear_reactor;1833.00;11.07;1417.00;1.74;0
44;arms_factory;2228.00;12.05;1582.00;1.07;0
44;arms_factory;2229.00;12.15;1581.00;3.73;0
44;arms_factory;2228.00;12.07;1580.00;0.11;0
44;arms_factory;2228.00;12.10;1579.00;1.67;0
44;arms_factory;2228.00;12.15;1578.00;5.80;0
44;arms_factory;2226.00;11.93;1583.00;0.72;0
44;industrial_complex;2225.00;11.90;1582.00;4.84;0
44;industrial_complex;2225.00;11.95;1581.00;0.12;0
44;industrial_complex;2226.00;12.00;1580.00;2.78;0
44;industrial_complex;2225.00;11.98;1579.00;5.45;0
44;industrial_complex;2227.00;11.95;1584.00;2.19;0
44;industrial_complex;2227.00;12.00;1582.00;4.85;0
44;air_base;2228.00;12.07;1581.00;1.23;0
44;supply_node;2227.00;12.03;1580.00;4.08;0
44;bunker;2227.00;12.03;1579.00;5.45;0
44;synthetic_refinery;2225.00;11.95;1581.00;3.90;0
44;fuel_silo;2226.00;12.00;1580.00;1.74;0
44;radar_station;2227.00;12.03;1581.00;4.72;0
44;nuclear_reactor;2227.00;12.00;1582.00;3.81;0
46;arms_factory;2200.00;9.82;1220.00;5.80;0
46;arms_factory;2198.00;9.85;1225.00;0.72;0
46;arms_factory;2197.00;9.90;1224.00;4.84;0
46;arms_factory;2197.00;9.90;1223.00;0.12;0
46;arms_factory;2198.00;9.90;1222.00;2.78;0
46;arms_factory;2197.00;9.90;1221.00;5.45;0
46;industrial_complex;2199.00;9.80;1226.00;2.19;0
46;industrial_complex;2199.00;9.82;1224.00;4.85;0
46;industrial_complex;2200.00;9.80;1223.00;1.23;0
46;industrial_complex;2201.00;9.80;1222.00;5.35;0
46;industrial_complex;2199.00;9.85;1221.00;5.45;0
46;industrial_complex;2199.00;9.88;1220.00;3.29;0
46;air_base;2199.00;9.82;1225.00;5.96;0
46;fuel_silo;2199.00;9.82;1224.00;3.81;0
47;industrial_complex;2405.00;11.95;1235.00;1.23;0
47;industrial_complex;2406.00;11.85;1234.00;5.35;0
47;industrial_complex;2404.00;11.85;1233.00;5.45;0
47;industrial_complex;2404.00;11.75;1232.00;3.29;0
47;industrial_complex;2404.00;12.10;1237.00;5.96;0
47;industrial_complex;2407.00;11.90;1235.00;2.34;0
47;air_base;2402.00;12.00;1235.00;3.90;0
47;synthetic_refinery;2404.00;12.05;1236.00;3.81;0
47;fuel_silo;2405.00;11.95;1235.00;0.19;0
47;nuclear_reactor;2405.00;11.80;1233.00;4.41;0
49;arms_factory;2408.00;11.90;1491.00;2.19;0
49;arms_factory;2408.00;11.85;1489.00;4.85;0
49;arms_factory;2409.00;11.88;1488.00;1.23;0
49;arms_factory;2410.00;11.90;1487.00;5.35;0
49;arms_factory;2408.00;11.82;1486.00;5.45;0
49;arms_factory;2408.00;11.80;1485.00;3.29;0
49;industrial_complex;2408.00;11.88;1490.00;5.96;0
49;industrial_complex;2411.00;11.90;1488.00;2.34;0
49;industrial_complex;2406.00;11.75;1488.00;3.90;0
49;industrial_complex;2407.00;11.80;1487.00;1.74;0
49;industrial_complex;2406.00;11.78;1486.00;4.40;0
49;industrial_complex;2408.00;11.90;1491.00;0.79;0
49;bunker;2408.00;11.85;1489.00;3.81;0
49;synthetic_refinery;2408.00;11.80;1485.00;2.25;0
49;nuclear_reactor;2406.00;11.75;1489.00;1.30;0
30;arms_factory;2270.00;11.40;1491.00;4.25;0
30;arms_factory;2270.00;11.40;1491.00;0.99;0
30;arms_factory;2269.00;11.38;1489.00;3.66;0
30;arms_factory;2269.00;11.38;1489.00;0.04;0
30;arms_factory;2269.00;11.38;1489.00;2.70;0
30;arms_factory;2269.00;11.38;1489.00;5.72;0
30;industrial_complex;2268.00;11.43;1490.00;0.64;0
30;industrial_complex;2268.00;11.43;1490.00;4.76;0
30;industrial_complex;2268.00;11.43;1490.00;2.61;0
30;industrial_complex;2269.00;11.38;1490.00;2.71;0
30;industrial_complex;2269.00;11.38;1490.00;0.55;0
30;industrial_complex;2270.00;11.35;1490.00;3.21;0
30;air_base;2270.00;11.35;1490.00;4.77;0
30;bunker;2270.00;11.35;1490.00;1.16;0
30;synthetic_refinery;2270.00;11.40;1491.00;5.88;0
30;fuel_silo;2268.00;11.43;1489.00;2.26;0
30;radar_station;2269.00;11.43;1491.00;0.72;0
30;nuclear_reactor;2270.00;11.32;1489.00;5.79;0
52;arms_factory;2708.00;9.85;1916.00;3.45;0
52;arms_factory;2709.00;9.90;1916.00;1.29;0
52;arms_factory;2707.00;9.80;1917.00;2.85;0
52;arms_factory;2707.00;9.80;1917.00;5.51;0
52;arms_factory;2708.00;9.85;1917.00;1.90;0
52;arms_factory;2708.00;9.85;1917.00;6.02;0
52;industrial_complex;2708.00;9.85;1917.00;6.12;0
52;industrial_complex;2707.00;9.80;1915.00;3.96;0
52;industrial_complex;2707.00;9.80;1915.00;1.80;0
52;industrial_complex;2707.00;9.80;1915.00;4.46;0
52;industrial_complex;2707.00;9.80;1915.00;6.03;0
52;industrial_complex;2709.00;9.90;1915.00;2.41;0
52;air_base;2709.00;9.90;1915.00;0.25;0
52;supply_node;2708.00;9.85;1916.00;2.80;0
52;naval_base;2706.00;9.50;1917.00;-1.57;4241
52;bunker;2707.00;9.80;1916.00;0.85;0
52;synthetic_refinery;2707.00;9.80;1917.00;4.98;0
52;fuel_silo;2709.00;9.90;1917.00;6.19;0
52;radar_station;2709.00;9.90;1917.00;4.52;0
52;nuclear_reactor;2709.00;9.90;1917.00;1.97;0
52;floating_harbor;2699.00;9.50;1916.00;1.57;2627
53;arms_factory;2681.00;11.20;1140.00;2.85;0
53;arms_factory;2681.00;11.20;1140.00;5.51;0
53;arms_factory;2682.00;11.20;1140.00;1.90;0
53;arms_factory;2682.00;11.20;1140.00;6.02;0
53;arms_factory;2682.00;11.20;1140.00;6.12;0
53;arms_factory;2681.00;11.28;1138.00;3.96;0
53;industrial_complex;2681.00;11.28;1138.00;1.80;0
53;industrial_complex;2681.00;11.28;1138.00;4.46;0
53;industrial_complex;2681.00;11.28;1138.00;6.03;0
53;industrial_complex;2683.00;11.20;1138.00;2.41;0
53;industrial_complex;2683.00;11.20;1138.00;0.25;0
53;industrial_complex;2683.00;11.20;1138.00;1.45;0
53;air_base;2681.00;11.23;1139.00;4.47;0
53;supply_node;2682.00;11.20;1139.00;2.04;0
53;bunker;2682.00;11.20;1139.00;3.52;0
53;synthetic_refinery;2681.00;11.20;1140.00;1.96;0
53;fuel_silo;2681.00;11.20;1140.00;4.98;0
53;radar_station;2683.00;11.15;1139.00;3.04;0
53;nuclear_reactor;2683.00;11.15;1140.00;0.41;0
54;arms_factory;3641.00;9.88;103.00;0.92;0
54;arms_factory;3636.00;9.82;101.00;2.48;0
54;arms_factory;3638.00;10.10;108.00;5.14;0
54;arms_factory;3641.00;9.93;106.00;2.98;0
54;arms_factory;3642.00;9.90;104.00;4.19;0
54;arms_factory;3643.00;9.82;102.00;0.92;0
54;industrial_complex;3641.00;9.80;99.00;3.59;0
54;industrial_complex;3630.00;9.80;108.00;6.25;0
54;industrial_complex;3632.00;9.78;106.00;2.64;0
54;industrial_complex;3642.00;9.88;103.00;5.65;0
54;industrial_complex;3640.00;9.88;101.00;2.04;0
54;industrial_complex;3639.00;9.75;98.00;4.70;0
54;air_base;3642.00;9.88;106.00;2.54;0
54;supply_node;3637.00;9.93;103.00;5.70;0
54;naval_base;3630.00;9.55;107.00;-1.33;4076
54;bunker;3636.00;9.80;100.00;3.15;0
54;synthetic_refinery;3633.00;9.80;104.00;5.21;0
54;fuel_silo;3641.00;9.82;101.00;1.59;0
54;radar_station;3637.00;9.95;104.00;5.24;0
54;nuclear_reactor;3632.00;9.82;107.00;0.99;0
54;floating_harbor;3626.21;9.50;100.30;-4.47;2514
55;arms_factory;3635.00;10.00;116.00;5.14;0
55;arms_factory;3641.00;9.93;115.00;2.98;0
55;arms_factory;3634.00;10.00;116.00;4.19;0
55;arms_factory;3639.00;10.03;115.00;0.92;0
55;arms_factory;3631.00;9.85;117.00;3.59;0
55;arms_factory;3635.00;10.00;116.00;6.25;0
55;industrial_complex;3640.00;9.98;115.00;2.64;0
55;industrial_complex;3631.00;9.85;117.00;5.65;0
55;industrial_complex;3636.00;10.00;116.00;2.04;0
55;industrial_complex;3630.00;9.80;117.00;4.70;0
55;industrial_complex;3632.00;9.93;117.00;2.54;0
55;industrial_complex;3636.00;10.00;116.00;4.10;0
55;air_base;3631.00;9.85;117.00;0.48;0
55;supply_node;3635.00;10.03;115.00;4.94;0
55;naval_base;3637.00;9.80;122.00;-3.93;4565
55;bunker;3631.00;9.85;117.00;1.09;0
55;synthetic_refinery;3632.00;9.93;117.00;3.15;0
55;fuel_silo;3638.00;9.93;118.00;0.99;0
55;radar_station;3636.00;10.00;116.00;4.48;0
55;nuclear_reactor;3633.00;9.95;117.00;0.04;0
55;floating_harbor;3642.95;9.50;122.95;-0.79;3516
58;arms_factory;2338.00;12.68;1465.00;3.61;0
58;arms_factory;2357.00;12.45;1448.00;1.45;0
58;arms_factory;2248.00;12.40;1423.00;2.66;0
58;arms_factory;2279.00;12.28;1479.00;0.50;0
58;arms_factory;2236.00;12.73;1445.00;2.05;0
58;arms_factory;2239.00;11.95;1474.00;4.72;0
58;industrial_complex;2295.00;12.60;1443.00;1.11;0
58;industrial_complex;2222.00;11.80;1474.00;5.23;0
58;industrial_complex;2325.00;13.10;1468.00;5.33;0
58;industrial_complex;2320.00;11.75;1439.00;3.17;0
58;industrial_complex;2252.00;12.82;1465.00;1.01;0
58;industrial_complex;2266.00;11.95;1422.00;3.67;0
58;air_base;2261.00;12.93;1464.00;5.23;0
58;supply_node;2284.00;12.50;1475.00;1.65;0
58;supply_node;2303.00;11.35;1422.00;4.59;0
58;supply_node;2254.00;12.90;1465.00;0.89;0
58;supply_node;2226.00;11.80;1474.00;3.83;0
58;supply_node;2248.00;12.55;1419.00;5.30;0
58;supply_node;2250.00;12.10;1487.00;3.06;0
58;supply_node;2337.00;12.53;1460.00;5.99;0
58;supply_node;2324.00;11.75;1435.00;1.19;0
58;supply_node;2242.00;12.82;1443.00;5.23;0
58;supply_node;2346.00;11.75;1434.00;0.43;0
58;supply_node;2267.00;12.20;1428.00;3.36;0
58;supply_node;2306.00;13.18;1458.00;0.02;0
58;supply_node;2289.00;12.50;1436.00;2.60;0
58;supply_node;2350.00;12.45;1479.00;5.54;0
58;supply_node;2356.00;12.78;1456.00;0.74;0
58;supply_node;2247.00;12.62;1507.00;4.78;0
58;supply_node;2318.00;13.03;1480.00;1.43;0
58;supply_node;2272.00;12.73;1455.00;2.90;0
58;supply_node;2232.00;12.32;1497.00;0.67;0
58;bunker;2315.00;12.95;1474.00;3.74;0
58;bunker;2258.00;12.23;1502.00;0.13;0
58;bunker;2357.00;12.68;1454.00;1.68;0
58;bunker;2294.00;12.50;1445.00;4.35;0
58;bunker;2325.00;11.75;1438.00;2.19;0
58;bunker;2262.00;12.85;1464.00;3.40;0
58;bunker;2274.00;12.75;1456.00;0.13;0
58;bunker;2244.00;12.82;1443.00;2.80;0
58;bunker;2241.00;12.70;1416.00;5.46;0
58;bunker;2351.00;12.20;1484.00;1.85;0
58;bunker;2231.00;11.82;1474.00;4.86;0
58;bunker;2334.00;12.10;1451.00;1.24;0
58;bunker;2234.00;12.60;1502.00;3.91;0
58;bunker;2237.00;12.05;1490.00;0.64;0
58;bunker;2282.00;12.60;1472.00;3.30;0
58;bunker;2277.00;11.88;1422.00;5.98;0
58;bunker;2351.00;12.05;1441.00;2.36;0
58;bunker;2293.00;11.32;1423.00;5.37;0
58;bunker;2310.00;13.10;1463.00;0.30;0
58;synthetic_refinery;2308.00;12.45;1433.00;4.42;0
58;fuel_silo;2239.00;12.88;1453.00;0.80;0
58;radar_station;2288.00;12.40;1465.00;3.32;0
58;nuclear_reactor;2323.00;12.80;1457.00;0.20;0
59;arms_factory;2200.00;12.10;1439.00;1.97;0
59;arms_factory;2169.00;10.95;1447.00;6.09;0
59;arms_factory;2204.00;12.43;1431.00;6.20;0
59;arms_factory;2190.00;11.45;1423.00;4.04;0
59;arms_factory;2192.00;11.85;1434.00;0.42;0
59;arms_factory;2211.00;12.30;1452.00;3.44;0
59;industrial_complex;2196.00;12.05;1436.00;4.64;0
59;industrial_complex;2210.00;12.38;1455.00;2.48;0
59;industrial_complex;2216.00;12.38;1426.00;0.32;0
59;industrial_complex;2214.00;12.23;1458.00;0.43;0
59;industrial_complex;2218.00;12.50;1433.00;4.55;0
59;industrial_complex;2203.00;12.32;1448.00;0.93;0
59;air_base;2210.00;12.35;1438.00;3.59;0
59;supply_node;2149.00;11.15;1433.00;5.37;0
59;supply_node;2217.00;12.30;1445.00;0.57;0
59;supply_node;2191.00;11.78;1433.00;4.61;0
59;supply_node;2169.00;11.20;1455.00;6.09;0
59;supply_node;2193.00;12.15;1457.00;2.74;0
59;supply_node;2222.00;12.28;1418.00;0.50;0
59;supply_node;2204.00;12.23;1469.00;1.98;0
59;bunker;2191.00;12.10;1461.00;0.48;0
59;bunker;2198.00;12.05;1422.00;3.51;0
59;bunker;2174.00;10.88;1446.00;4.71;0
59;bunker;2136.00;10.82;1434.00;2.55;0
59;bunker;2229.00;12.68;1416.00;4.11;0
59;bunker;2213.00;12.35;1426.00;0.49;0
59;bunker;2207.00;12.25;1470.00;3.16;0
59;synthetic_refinery;2169.00;12.00;1468.00;1.00;0
59;fuel_silo;2207.00;12.40;1459.00;1.10;0
59;radar_station;2181.00;10.73;1441.00;3.69;0
59;nuclear_reactor;2167.00;10.62;1441.00;3.06;0
60;arms_factory;2126.00;12.10;1452.00;3.67;0
60;arms_factory;2115.00;13.10;1459.00;0.41;0
60;arms_factory;2120.00;11.25;1418.00;1.61;0
60;arms_factory;2139.00;10.88;1441.00;5.74;0
60;arms_factory;2146.00;11.10;1448.00;2.12;0
60;arms_factory;2121.00;12.30;1447.00;3.68;0
